int_id,date,Number_of_Hard_Brakes,Total_CO2,Number_of_Stops,Number_of_Vehicles,Average_Number_of_Hard_Brakes,Average_CO2,Average_Number_of_Stops,Total_length,Latitude,Longitude
274,2021-01-11,49,934827.7049,30,5275,0.010316355,196.8166166,0.006316136,0.900424595,29.52050675,-98.50558765
275,2021-01-11,7,891546.8506,60,4240,0.001720698,219.154645,0.014748836,0.959461679,29.52747504,-98.48357126
276,2021-01-11,3,898199.9333,10,3721,0.000891509,266.9177971,0.002971697,0.904348488,29.40668411,-98.57574286
277,2021-01-11,5,425413.7196,3,2828,0.002612219,222.2547954,0.001567332,0.676832098,29.40701041,-98.58238395
278,2021-01-11,13,365422.7603,47,3133,0.006040675,169.8000204,0.021839365,0.686906239,29.40747385,-98.58274222
279,2021-01-11,20,690813.359,92,3401,0.006174416,213.2684408,0.028402312,0.952417796,29.38189849,-98.46673508
280,2021-01-11,13,592623.2884,100,2018,0.010009377,456.291525,0.076995207,0.643598687,29.44332553,-98.39529154
281,2021-01-11,13,525610.6981,284,4160,0.006493181,262.5296401,0.141851028,0.481274135,29.45443977,-98.6288042
282,2021-01-11,15,643142.4842,50,4547,0.00637049,273.1421912,0.021234967,0.51783745,29.57629307,-98.47840358
283,2021-01-11,13,212663.2864,19,2820,0.004835027,79.09483001,0.007066578,0.953444276,29.46951184,-98.4042964
284,2021-01-11,29,570183.487,12,3214,0.015707508,308.8331625,0.006499659,0.574440213,29.5160811,-98.40528266
285,2021-01-11,9,361363.5496,8,3096,0.003392644,136.2197683,0.003015684,0.856846948,29.40595673,-98.57058797
286,2021-01-11,22,1083394.102,36,5008,0.007828642,385.5229308,0.012810505,0.56114091,29.57367983,-98.47906402
287,2021-01-11,13,304565.208,28,2535,0.00643021,150.6475637,0.013849684,0.797517486,29.60087616,-98.43561934
288,2021-01-11,12,474963.5018,15,2497,0.005697014,225.489484,0.007121268,0.843558882,29.60239842,-98.3934775
289,2021-01-11,2,358153.9838,4,2231,0.00105041,188.104243,0.00210082,0.853437308,29.40253482,-98.62738523
290,2021-01-11,11,606707.0834,9,2753,0.004389227,242.0886614,0.003591186,0.910329056,29.39157913,-98.66474752
291,2021-01-11,9,979612.1956,47,3928,0.00295217,321.3313122,0.015416888,0.776121397,29.59263826,-98.58374402
292,2021-01-11,5,148107.9054,2,1457,0.003636415,107.7163648,0.001454566,0.943706616,29.46246048,-98.40406876
293,2021-01-11,13,1108543.729,116,4453,0.00332997,283.9551541,0.029713576,0.876698732,29.53515583,-98.49005875
294,2021-01-11,6,915247.8819,40,4003,0.001626419,248.0961247,0.010842795,0.921580256,29.50802257,-98.47785572
295,2021-01-11,26,1047885.329,79,5026,0.006349884,255.9211792,0.019293879,0.814676235,29.54714125,-98.48906812
296,2021-01-11,16,970293.5961,46,4957,0.003767019,228.4446502,0.01083018,0.856846948,29.5655557,-98.4819083
297,2021-01-11,15,1046421.584,32,4901,0.00342673,239.053613,0.007310357,0.893154673,29.57173185,-98.47974716
298,2021-01-11,19,1003566.889,69,5186,0.004320249,228.1925718,0.015689325,0.848032133,29.48948875,-98.56819458
299,2021-01-11,2,354208.488,4,1862,0.001461921,258.9123799,0.002923842,0.734727797,29.40305989,-98.62548413
300,2021-01-11,18,534806.2612,93,2654,0.007331796,217.8383497,0.037880945,0.92504152,29.38451321,-98.69041953
301,2021-01-11,8,654110.6358,22,3529,0.002779047,227.2255462,0.00764238,0.815722415,29.60847876,-98.51754215
302,2021-01-11,24,779656.9763,143,3696,0.00703026,228.382965,0.041888632,0.923650989,29.60646639,-98.52821722
303,2021-01-11,94,1086662.36,393,3641,0.028393861,328.2397863,0.118710504,0.909248774,29.59792778,-98.5676722
304,2021-01-11,59,978035.9996,107,3450,0.018110895,300.2221522,0.032845182,0.944263085,29.59569423,-98.57262227
305,2021-01-11,63,828801.837,180,3001,0.021598148,284.1362591,0.061708993,0.971981617,29.58705914,-98.63050455
306,2021-01-11,2,79907.5797,2,742,0.003352195,133.9329097,0.003352195,0.804075385,29.32021321,-98.53659936
307,2021-01-11,60,630813.3687,111,5059,0.012733512,133.8744932,0.023556997,0.931404581,29.52055097,-98.49321218
308,2021-01-11,65,751175.1381,36,2835,0.024815255,286.7785007,0.013743833,0.923935284,29.58953518,-98.60923038
309,2021-01-11,15,825877.118,55,4245,0.003729579,205.3449394,0.013675124,0.947444403,29.59192759,-98.59008151
311,2021-01-11,7,557987.7577,7,2030,0.003670297,292.5686531,0.003670297,0.939508774,29.44657256,-98.39986396
312,2021-01-11,75,1029233.402,232,5529,0.015323881,210.2913375,0.047401872,0.885209159,29.5185471,-98.39937794
313,2021-01-11,7,751947.497,23,4469,0.001583651,170.117435,0.005203423,0.98907298,29.51613075,-98.45206332
314,2021-01-11,2,401965.4015,4,3534,0.000653184,131.2787094,0.001306368,0.866418725,29.55491992,-98.48684522
315,2021-01-11,2,865000.2354,17,4890,0.000446265,193.0097594,0.003793254,0.916490773,29.60777652,-98.46219828
316,2021-01-11,8,613219.6966,54,2011,0.004294986,329.2212547,0.028991156,0.926224276,29.443414,-98.39566976
317,2021-01-11,1,728976.4736,24,6205,0.000179176,130.614857,0.004300216,0.899454393,29.60966865,-98.4704283
318,2021-01-11,14,349832.5263,9,3229,0.004316443,107.8594517,0.002774857,1.004462975,29.51590612,-98.42908908
319,2021-01-11,2,801486.6583,18,3969,0.000945046,378.7210049,0.008505417,0.533206955,29.43810725,-98.65732369
320,2021-01-11,4,623452.1634,12,4241,0.001243162,193.7629431,0.003729485,0.758689618,29.43910086,-98.65913922
321,2021-01-11,3,500772.9662,7,4418,0.0020466,341.6273572,0.004775401,0.331789412,29.43499895,-98.64854958
323,2021-01-11,3,460471.936,10,3228,0.001072579,164.6308661,0.003575264,0.86647967,29.4322365,-98.63900389
324,2021-01-11,18,355739.9556,8,1963,0.011784182,232.894683,0.005237414,0.7781311,29.43316507,-98.63169428
325,2021-01-11,5,404158.012,8,2007,0.003576029,289.0561569,0.005721646,0.696661156,29.43216901,-98.63557367
341,2021-01-11,1,222249.4598,0,1055,0.001129005,250.920657,0.0,0.839560192,29.3358256,-98.56973931
344,2021-01-11,8,229200.1969,13,1918,0.004214287,120.7394352,0.006848217,0.98973116,29.34556322,-98.54550629
345,2021-01-11,4,306298.5469,6,1629,0.002881812,220.6736731,0.004322717,0.852066181,29.34890447,-98.53788931
346,2021-01-11,3,448590.457,20,2464,0.00137971,206.3081916,0.009198064,0.882455582,29.35166582,-98.53146489
347,2021-01-11,3,487506.8912,13,2724,0.001150947,187.0314766,0.004987436,0.956883252,29.35482532,-98.52727924
348,2021-01-11,12,653626.802,88,3080,0.004071661,221.7788782,0.029858845,0.956883252,29.36019085,-98.52344429
349,2021-01-11,13,624313.5934,93,3093,0.005222757,250.8183402,0.037362803,0.804754811,29.36519275,-98.52023062
350,2021-01-11,33,686585.4236,409,2750,0.012344517,256.8353215,0.152997199,0.972091476,29.37017795,-98.51702992
351,2021-01-11,46,877713.5472,496,2925,0.018303475,349.2436468,0.197359206,0.859208207,29.37485945,-98.51452634
352,2021-01-11,55,766604.6924,397,2883,0.020055449,279.5382118,0.144763881,0.95123024,29.38083258,-98.51272012
353,2021-01-11,86,892389.2799,272,3099,0.030744532,319.0243101,0.097238519,0.902628392,29.38529853,-98.51219189
354,2021-01-11,73,756404.5764,153,2970,0.027450719,284.4362927,0.057533698,0.895390926,29.39072092,-98.51170952
355,2021-01-11,34,1135260.97,38,4835,0.007241295,241.7870609,0.008093213,0.971104961,29.40908144,-98.50886528
356,2021-01-11,14,425921.9936,6,3129,0.004699778,142.9813338,0.00201419,0.952017999,29.43831398,-98.46555377
357,2021-01-11,2,364892.5007,10,2854,0.000760116,138.6802496,0.003800578,0.921926619,29.4383378,-98.46061199
358,2021-01-11,7,592712.3595,10,2910,0.002840849,240.5438008,0.004058356,0.846753159,29.43910058,-98.45020561
359,2021-01-11,9,491837.6853,15,3004,0.00341049,186.3786379,0.005684151,0.878467583,29.43956708,-98.44376583
360,2021-01-11,2,670303.5428,17,2838,0.000779162,261.1375624,0.006622878,0.90446086,29.44292437,-98.43610213
361,2021-01-11,1,684520.4015,15,2814,0.000368573,252.2957058,0.005528594,0.964167403,29.44890159,-98.42541618
362,2021-01-11,6,720670.3959,13,2806,0.002394154,287.5660102,0.005187334,0.893123391,29.4507457,-98.42128458
363,2021-01-11,22,567984.2876,26,2957,0.00819892,211.6753643,0.009689633,0.907433235,29.45819003,-98.41210315
364,2021-01-11,13,498929.8611,22,2481,0.005562838,213.4973686,0.009414033,0.941933421,29.46280384,-98.40978478
365,2021-01-11,1,495710.8284,6,3515,0.000337024,167.0666304,0.002022146,0.844137829,29.47241419,-98.40495
366,2021-01-11,28,1126407.072,90,4455,0.006412157,257.9535416,0.020610505,0.980180741,29.53569073,-98.38632706
368,2021-01-11,12,815554.9958,55,4411,0.002994752,203.5320487,0.013725945,0.908413104,29.5418832,-98.37546482
369,2021-01-11,25,1266136.928,100,5054,0.005206984,263.7102143,0.020827938,0.949988803,29.54344694,-98.37267929
370,2021-01-11,14,1367092.465,49,5000,0.003440858,335.9979262,0.012043003,0.813750537,29.54781201,-98.3649403
371,2021-01-11,24,1136833.002,23,4962,0.005248345,248.603827,0.005029664,0.921578008,29.54992744,-98.36118036
372,2021-01-11,83,1260994.651,30,5245,0.017152311,260.5900295,0.00619963,0.922592578,29.55241985,-98.35416423
373,2021-01-11,100,1144978.22,47,4774,0.024164852,276.6822888,0.01135748,0.866829038,29.55749987,-98.34513297
374,2021-01-11,97,1229635.319,41,5396,0.026870387,340.6265663,0.011357586,0.66899962,29.55500881,-98.34838996
375,2021-01-11,9,573876.4313,15,3925,0.002340173,149.2188776,0.003900288,0.979839536,29.48585194,-98.40267819
376,2021-01-11,18,921708.0868,21,3846,0.007641758,391.3038905,0.008915384,0.612449031,29.49566184,-98.40066521
377,2021-01-11,16,657075.7954,20,3950,0.004863765,199.7413858,0.006079706,0.832818406,29.49792637,-98.40019933
378,2021-01-11,39,810044.6435,178,3757,0.011490623,238.6645479,0.052444381,0.903399503,29.5068272,-98.39837764
379,2021-01-11,31,962645.9316,317,4008,0.007976097,247.6824976,0.081562025,0.969713738,29.51063021,-98.39760251
380,2021-01-11,32,1339704.56,422,5966,0.005834825,244.2794394,0.076946759,0.919261077,29.52237747,-98.39427088
381,2021-01-11,13,1277779.466,25,5613,0.002366977,232.6519133,0.004551879,0.978485139,29.57452007,-98.32542948
382,2021-01-11,32,1249467.292,35,5383,0.006114321,238.738866,0.006687538,0.972248731,29.57961212,-98.31535954
383,2021-01-11,52,1401147.996,39,5629,0.009495767,255.8649044,0.007121825,0.972841394,29.58281677,-98.30769584
384,2021-01-11,31,1360846.819,27,5308,0.006224612,273.2497997,0.005421436,0.93824979,29.5872851,-98.30118084
385,2021-01-11,4,759156.5179,20,5004,0.000804759,152.7344657,0.004023794,0.993292083,29.59142081,-98.29321223
396,2021-01-11,12,476691.0184,66,4915,0.00258427,102.6581984,0.014213486,0.944756326,29.59199672,-98.29246885
397,2021-01-11,54,1576397.142,173,6114,0.009813668,286.4858837,0.031440084,0.899988535,29.58246806,-98.30852993
400,2021-01-11,43,1456420.724,175,5730,0.008100461,274.3646469,0.032966994,0.9264118,29.57949737,-98.31624107
401,2021-01-11,48,1357165.343,157,5463,0.010812672,305.7204956,0.035366448,0.812600351,29.5748826,-98.32528109
403,2021-01-11,37,1403761.291,124,5816,0.006418543,243.5162776,0.021510793,0.991153384,29.58869518,-98.29896875
408,2021-01-11,21,1310807.335,143,4693,0.00454901,283.9464791,0.030976594,0.983675423,29.55837912,-98.34440215
409,2021-01-11,3,864464.4249,12,3902,0.000816932,235.4027505,0.003267726,0.941127205,29.4947764,-98.40107221
410,2021-01-11,3,718770.1028,19,2953,0.001141066,273.388002,0.00722675,0.890322003,29.45162885,-98.41969985
412,2021-01-11,3,757202.7858,11,2999,0.001004684,253.5831298,0.003683841,0.995669903,29.44829505,-98.42687897
413,2021-01-11,27,1287127.306,130,4992,0.005965715,284.3938537,0.028723811,0.906622976,29.55462642,-98.34941062
414,2021-01-11,3,520074.5347,25,2809,0.001107541,192.001368,0.009229512,0.964294139,29.45807001,-98.41235213
415,2021-01-11,67,1337455.019,95,5155,0.014318263,285.821386,0.020302015,0.90772813,29.54755708,-98.36580851
416,2021-01-11,35,1230549.454,24,4936,0.007564331,265.9509463,0.00518697,0.937394457,29.53632042,-98.38571696
417,2021-01-11,24,634586.9062,72,3033,0.008185691,216.4388396,0.024557072,0.966681705,29.43854688,-98.46457493
418,2021-01-11,19,464765.9703,60,2896,0.006875538,168.1850549,0.021712225,0.954219666,29.43854135,-98.46845957
419,2021-01-11,5,905002.0808,36,4312,0.00120396,217.9173078,0.008668514,0.963117116,29.50977501,-98.39796337
420,2021-01-11,34,473998.651,143,3112,0.011491951,160.2108655,0.048333795,0.950704502,29.43864199,-98.45867844
421,2021-01-11,43,672418.8532,148,2909,0.015662575,244.9258303,0.053908398,0.943760011,29.4392703,-98.45210482
422,2021-01-11,2,713967.0282,14,4147,0.000512139,182.825357,0.003584976,0.941689419,29.48268574,-98.40356081
423,2021-01-11,37,706943.6047,84,2999,0.015523642,296.6037726,0.035242863,0.794752008,29.43925036,-98.44858115
424,2021-01-11,3,639144.2684,10,3002,0.001015158,216.2774392,0.003383859,0.984412211,29.44415025,-98.43431322
425,2021-01-11,2,880231.1256,17,3987,0.000513944,226.1946122,0.004368521,0.976041379,29.48657271,-98.40276278
426,2021-01-11,3,831665.694,11,3723,0.00093491,259.1775015,0.003428003,0.861903119,29.49878554,-98.40024657
427,2021-01-11,5,797402.8351,25,4177,0.001295696,206.6383826,0.006478482,0.923851793,29.50645203,-98.39866805
428,2021-01-11,41,1301405.368,26,5269,0.008681488,275.5642696,0.005505334,0.896316704,29.53745547,-98.38371908
429,2021-01-11,34,1238868.188,23,5256,0.007460183,271.8289078,0.005046594,0.86710982,29.54213841,-98.37541679
430,2021-01-11,35,1135270.483,27,4875,0.007656944,248.3629134,0.005906785,0.937644004,29.54324044,-98.37346405
431,2021-01-11,39,1220472.061,103,4947,0.008732184,273.2663281,0.023061922,0.902817171,29.55127638,-98.35870263
432,2021-01-11,23,595613.4549,25,3029,0.008347395,216.1661115,0.009073255,0.909656896,29.43980803,-98.44340782
433,2021-01-11,7,797679.0196,48,4262,0.001698689,193.5726933,0.011648156,0.966875668,29.51298138,-98.39730034
434,2021-01-11,31,1266074.281,20,5044,0.006913227,282.3438447,0.004460147,0.889008236,29.53157545,-98.39093105
435,2021-01-11,28,1334302.252,30,5369,0.005257876,250.5569911,0.005633439,0.991868938,29.41324345,-98.50603732
436,2021-01-11,29,1142075.21,479,4475,0.006828638,268.9247675,0.112790263,0.949010163,29.42274177,-98.50167696
437,2021-01-11,28,1170117.067,176,5307,0.005443016,227.4630509,0.034213241,0.969324894,29.41787145,-98.5022613
438,2021-01-11,59,1399983.343,74,5406,0.011571658,274.5784441,0.014513605,0.943149171,29.40670473,-98.51014686
439,2021-01-11,2,261966.6567,5,1042,0.002007282,262.920422,0.005018204,0.956211534,29.32674847,-98.59238943
440,2021-01-11,1,269554.3338,8,1122,0.000963142,259.619096,0.007705136,0.92537301,29.33910938,-98.56231051
441,2021-01-11,16,652735.7759,139,3012,0.005640867,230.1247155,0.049005029,0.941714342,29.38644135,-98.5122688
442,2021-01-11,17,709685.7423,106,2969,0.006683114,278.9947379,0.04167118,0.856761358,29.38217862,-98.51267884
443,2021-01-11,8,678365.9367,16,2961,0.003209359,272.1399902,0.006418718,0.841847177,29.37198435,-98.51613633
444,2021-01-11,5,601869.1096,20,2835,0.002051002,246.8869039,0.008204006,0.859905917,29.36614126,-98.51983083
445,2021-01-11,3,509681.8349,15,2843,0.001059015,179.9203025,0.005295077,0.996419283,29.35391639,-98.52852746
447,2021-01-11,10,682459.3062,23,2877,0.003624868,247.3825222,0.008337197,0.958888004,29.37663535,-98.51402205
448,2021-01-11,2,355710.3132,27,2316,0.001086378,193.2180034,0.014666109,0.794896,29.34993371,-98.53588195
451,2021-01-11,19,755997.7644,153,4481,0.004308097,171.4163914,0.034691515,0.984222341,29.39016137,-98.51194099
465,2021-01-11,1,583441.0685,18,2943,0.000389261,227.1107756,0.007006696,0.872909044,29.36097029,-98.5231535
466,2021-01-11,49,1444759.272,810,7082,0.008585174,253.1328468,0.14191818,0.805918388,29.43396671,-98.49778075
467,2021-01-11,34,1233343.307,85,5128,0.006790832,246.3360955,0.01697708,0.976355352,29.41314723,-98.50595977
468,2021-01-11,2,540918.1218,1,2719,0.000771195,208.5766808,0.000385598,0.953798361,29.67990024,-98.63844892
470,2021-01-11,2,724305.0675,4,3484,0.000603075,218.4051246,0.00120615,0.951876386,29.65237206,-98.62434084
471,2021-01-11,1,760643.152,0,3442,0.000303595,230.9277096,0.0,0.956960574,29.64034752,-98.61696106
474,2021-01-11,6,1024726.677,1,4420,0.001436189,245.2835483,0.000239365,0.945186158,29.60684311,-98.60220794
475,2021-01-11,11,1056353.957,0,4561,0.002613994,251.0275481,0.0,0.922630924,29.6036332,-98.60117032
476,2021-01-11,17,1054492.37,5,4474,0.003882011,240.7971039,0.001141768,0.978805053,29.60065421,-98.60022046
477,2021-01-11,25,1082391.682,78,4615,0.005778559,250.1865826,0.018029105,0.937451321,29.5821559,-98.59681015
478,2021-01-11,28,1064454.176,117,4597,0.006216001,236.308867,0.025974004,0.979878996,29.57789337,-98.5954037
479,2021-01-11,34,1107399.898,167,4530,0.007714453,251.2642513,0.037891578,0.972916511,29.57397053,-98.59414999
480,2021-01-11,38,1013597.073,132,4443,0.00893643,238.3668258,0.031042336,0.957068938,29.56536796,-98.59159502
481,2021-01-11,36,1021230.287,150,4762,0.007884738,223.6703545,0.032853073,0.95879524,29.561073,-98.59028737
482,2021-01-11,55,1334545.68,470,5258,0.010829691,262.7766817,0.092544633,0.96588637,29.54551648,-98.58006807
483,2021-01-11,58,1533581.011,645,5577,0.011097184,293.4212231,0.123408341,0.93716175,29.5422907,-98.57493601
484,2021-01-11,65,1375583.465,398,5817,0.011936308,252.6059659,0.073086931,0.936147495,29.52573366,-98.5567977
485,2021-01-11,50,1159716.73,377,5277,0.009527577,220.9858094,0.071837931,0.994490048,29.53052925,-98.56136109
486,2021-01-11,26,1030891.676,77,5099,0.005187875,205.6975813,0.015364091,0.982876239,29.51486628,-98.55325181
487,2021-01-11,9,1155063.087,39,8419,0.00111583,143.206029,0.004835264,0.958040554,29.50613585,-98.55033179
490,2021-01-11,1,605101.4105,45,3079,0.000340053,205.7663945,0.015302373,0.955089408,29.66523897,-98.63127178
491,2021-01-11,17,803769.861,12,4048,0.004321324,204.3146939,0.003050346,0.971832933,29.49001731,-98.54580991
492,2021-01-11,4,874829.1438,9,3877,0.001100488,240.6848389,0.002476099,0.937516041,29.4848498,-98.53593944
493,2021-01-11,1,782624.7155,10,3717,0.000272431,213.2109455,0.002724306,0.987532738,29.48485154,-98.53363788
494,2021-01-11,7,1007131.303,15,4227,0.001717608,247.1224587,0.003680589,0.964143395,29.47912377,-98.52270943
495,2021-01-11,2,943380.6001,14,4142,0.000530237,250.1076749,0.003711659,0.91064651,29.47724394,-98.52027548
498,2021-01-11,4,707052.1845,20,3390,0.001293454,228.6349547,0.006467272,0.912240065,29.63753411,-98.61535519
499,2021-01-11,1,762339.9874,28,3686,0.000291714,222.3849612,0.008167982,0.930010721,29.62654163,-98.61055703
500,2021-01-11,4,765307.5118,27,3716,0.001089304,208.4131851,0.007352804,0.98817777,29.62397478,-98.6096236
501,2021-01-11,17,940330.6528,23,4044,0.004219994,233.4229495,0.005709404,0.996152649,29.6096048,-98.60328246
502,2021-01-11,18,1055862.32,27,4329,0.004749338,278.5914953,0.007124007,0.875491334,29.60496766,-98.60179021
503,2021-01-11,19,946726.5051,26,4324,0.004561504,227.2893004,0.006242058,0.963296226,29.60199632,-98.60084259
504,2021-01-11,3,291136.7812,0,3137,0.001064609,103.3156383,0.0,0.898289854,29.46709591,-98.5157553
505,2021-01-11,3,736783.4217,27,4637,0.000708049,173.8928674,0.006372439,0.913736515,29.58478851,-98.59766402
506,2021-01-11,5,904326.444,42,4529,0.00111854,202.3051295,0.009395739,0.986997415,29.58031756,-98.59641884
507,2021-01-11,3,911017.6057,39,4280,0.000723128,219.594048,0.009400661,0.969309427,29.57402616,-98.59441676
508,2021-01-11,1,912966.6392,26,4740,0.000235702,215.1878438,0.006128246,0.895073775,29.56656265,-98.59220212
509,2021-01-11,5,952383.1331,26,5244,0.00098694,187.9889363,0.005132086,0.966088076,29.56247372,-98.5909587
510,2021-01-11,21,941097.7905,34,4232,0.007076535,317.1291095,0.011457247,0.701217888,29.5537212,-98.58708418
511,2021-01-11,28,924396.3896,49,5775,0.004964792,163.9084188,0.008688386,0.976573626,29.54588756,-98.58095191
512,2021-01-11,27,1264214.5,77,5969,0.004789508,224.2579976,0.013658968,0.944433206,29.54465267,-98.57898597
513,2021-01-11,4,1134952.015,77,4863,0.00084779,240.5502515,0.016319958,0.970213729,29.53990693,-98.57159613
514,2021-01-11,16,997809.9241,29,4519,0.003790107,236.3629141,0.006869569,0.934170486,29.44717857,-98.51477082
515,2021-01-11,2,1090364.791,37,5440,0.000375804,204.8819825,0.006952383,0.978293464,29.5328888,-98.5641129
516,2021-01-11,4,1127852.996,37,5535,0.000902455,254.4591759,0.00834771,0.800786524,29.529856,-98.56097366
517,2021-01-11,27,764298.1903,24,4336,0.008204517,232.2480588,0.007292904,0.758964504,29.51912345,-98.55477086
518,2021-01-11,78,718797.8128,111,4855,0.017012564,156.7768435,0.024210187,0.944355679,29.51411794,-98.55332795
